Transaction_ID,Customer_ID,Amount,Date,Payment_Method,Status
T109557,C2474,679.78,06:12.8,Debit Card,Completed
T109558,C5889,3527.82,06:12.8,Wallet,Completed
T109559,C5980,3766.22,06:12.8,Credit Card,Completed
T109560,C2213,3612.33,06:12.8,Credit Card,Suspicious
T109561,C1810,4213.94,06:12.8,Credit Card,Completed
T109562,C1420,94.51,06:12.8,UPI,Completed
T109563,C4660,6210.58,06:12.8,Net Banking,Completed
T109564,C4817,6230.82,06:12.8,Debit Card,Completed
T109565,C2279,613.49,06:12.8,Credit Card,Completed
T109566,C3524,4222.64,06:12.8,Debit Card,Completed
T109567,C2441,4200.83,06:12.8,UPI,Completed
T109568,C2341,5735.61,06:12.8,Debit Card,Completed
T109569,C3222,446.33,06:12.8,Credit Card,Completed
T109570,C3393,4924.23,06:12.8,Credit Card,Completed
T109571,C2362,1647.74,06:12.8,UPI,Suspicious
T109572,C1592,3536.26,06:12.8,UPI,Completed
T109573,C1527,7421.16,06:12.8,Wallet,Suspicious
T109574,C3504,6114.86,06:12.8,UPI,Completed
T109575,C2293,632.94,06:12.8,Net Banking,Completed
T109576,C2655,4472.46,06:12.8,Net Banking,Completed
T109577,C5907,17387.67,06:12.8,Credit Card,Completed
T109578,C1188,852.57,06:12.8,UPI,Completed
T109579,C3759,9583.45,06:12.8,Net Banking,Completed
T109580,C1529,6062.51,06:12.8,Net Banking,Completed
T109581,C1434,7436.17,06:12.8,Wallet,Completed
T109582,C4513,1656.14,06:12.8,UPI,Completed
T109583,C2805,1697.61,06:12.8,Wallet,Completed
T109584,C1303,11823.34,06:12.8,Debit Card,Completed
T109585,C5183,2230.12,06:12.8,Wallet,Completed
T109586,C1438,325.44,06:12.8,Debit Card,Completed
T109587,C3589,4588.92,06:12.8,Debit Card,Completed
T109588,C1833,666.62,06:12.8,UPI,Completed
T109589,C1797,7962.81,06:12.8,Debit Card,Completed
T109590,C1560,5132.57,06:12.8,Debit Card,Completed
T109591,C4589,10386.28,06:12.8,Wallet,Completed
T109592,C1762,7681.8,06:12.8,UPI,Completed
T109593,C4575,594.56,06:12.8,UPI,Completed
T109594,C4786,2398.82,06:12.8,Debit Card,Completed
T109595,C3515,7448.51,06:12.8,Wallet,Completed
T109596,C1685,2700.77,06:12.8,Wallet,Completed
T109597,C5234,17943.45,06:12.8,Wallet,Completed
T109598,C1578,6654.12,06:12.8,Wallet,Completed
T109599,C5806,78.11,06:12.8,Credit Card,Completed
T109600,C1228,10600.72,06:12.8,Debit Card,Completed
T109601,C3329,531.28,06:12.8,Debit Card,Suspicious
T109602,C3732,757.16,06:12.8,Debit Card,Completed
T109603,C1828,6630.56,06:12.8,UPI,Completed
T109604,C1431,10011.24,06:12.8,UPI,Completed
T109605,C2064,3843.12,06:12.8,Wallet,Completed
T109606,C2710,1705.76,06:12.8,UPI,Completed
T109607,C2235,2164.04,06:12.8,Net Banking,Completed
T109608,C1302,2099.51,06:12.8,Debit Card,Completed
T109609,C2421,1977.66,06:12.8,Debit Card,Completed
T109610,C5629,1391.36,06:12.8,Credit Card,Completed
T109611,C1769,4693.54,06:12.8,Credit Card,Completed
T109612,C2405,11533.23,06:12.8,Net Banking,Completed
T109613,C1444,1834.22,06:12.8,Credit Card,Completed
T109614,C4105,1033.24,06:12.8,Wallet,Completed
T109615,C5356,9118.66,06:12.8,Wallet,Completed
T109616,C4306,6769.78,06:12.8,Debit Card,Completed
T109617,C2539,13356.45,06:12.8,Wallet,Completed
T109618,C4931,904.73,06:12.8,Credit Card,Completed
T109619,C2332,778.89,06:12.8,Net Banking,Completed
T109620,C1070,3898.21,06:12.8,Wallet,Completed
T109621,C4436,4765.21,06:12.8,Debit Card,Completed
T109622,C1481,3271.3,06:12.8,Debit Card,Completed
T109623,C5095,4568.55,06:12.8,Credit Card,Completed
T109624,C4497,994.57,06:12.8,Wallet,Completed
T109625,C3794,3265.92,06:12.8,Credit Card,Completed
T109626,C3893,5366.08,06:12.8,Debit Card,Completed
T109627,C2199,2834.39,06:12.8,Net Banking,Completed
T109628,C3373,5688.54,06:12.8,Wallet,Completed
T109629,C2893,3000.03,06:12.8,Net Banking,Completed
T109630,C2884,2029.32,06:12.8,Wallet,Completed
T109631,C1798,1809.19,06:12.8,Debit Card,Completed
T109632,C1018,2645.81,06:12.8,Wallet,Completed
T109633,C1044,116.8,06:12.8,Debit Card,Completed
T109634,C1155,5521.02,06:12.8,UPI,Completed
T109635,C5963,9325.06,06:12.8,Debit Card,Completed
T109636,C4449,2189.63,06:12.8,Debit Card,Completed
T109637,C5839,235.63,06:12.8,Wallet,Suspicious
T109638,C5081,21628.46,06:12.8,Net Banking,Completed
T109639,C2426,1530.58,06:12.8,Debit Card,Completed
T109640,C5321,676.93,06:12.8,Wallet,Completed
T109641,C5313,2308.21,06:12.8,Debit Card,Completed
T109642,C4640,6707.7,06:12.8,Credit Card,Completed
T109643,C5127,1740.11,06:12.8,Credit Card,Completed
T109644,C2893,4274.84,06:12.8,Credit Card,Completed
T109645,C1898,2685.51,06:12.8,Credit Card,Completed
T109646,C4425,626.48,06:12.8,Net Banking,Completed
T109647,C5541,2004.53,06:12.8,Debit Card,Completed
T109648,C2259,6452.57,06:12.8,Credit Card,Completed
T109649,C3016,4733.8,06:12.8,Wallet,Completed
T109650,C5834,637.91,06:12.8,Credit Card,Completed
T109651,C2703,891.58,06:12.8,UPI,Completed
T109652,C1874,5118.45,06:12.8,UPI,Completed
T109653,C1566,8394.35,06:12.8,Net Banking,Completed
T109654,C3019,2149.87,06:12.8,UPI,Completed
T109655,C2886,4523.18,06:12.8,Wallet,Completed
T109656,C3124,935.53,06:12.8,Credit Card,Completed
T109657,C5643,1865.3,06:12.8,UPI,Completed
T109658,C3315,102.39,06:12.8,UPI,Completed
T109659,C5413,7311.04,06:12.8,Net Banking,Suspicious
T109660,C4884,2562.55,06:12.8,UPI,Completed
T109661,C4193,8467.51,06:12.8,Credit Card,Completed
T109662,C2860,6161.4,06:12.8,Debit Card,Completed
T109663,C1025,8822.99,06:12.8,Credit Card,Completed
T109664,C4504,1681.97,06:12.8,UPI,Completed
T109665,C5256,1023.5,06:12.8,UPI,Completed
T109666,C2138,17860.94,06:12.8,UPI,Completed
T109667,C5996,6317.34,06:12.8,Net Banking,Completed
T109668,C2190,8980.11,06:12.8,Wallet,Completed
T109669,C5799,66.1,06:12.8,Credit Card,Completed
T109670,C5097,2188.35,06:12.8,UPI,Completed
T109671,C4158,6789.83,06:12.8,Debit Card,Completed
T109672,C3368,405.96,06:12.8,Net Banking,Completed
T109673,C5478,4189.01,06:12.8,Wallet,Completed
T109674,C2742,2802.47,06:12.8,UPI,Completed
T109675,C4689,88.87,06:12.8,Credit Card,Completed
T109676,C4747,1345.78,06:12.8,Debit Card,Completed
T109677,C1898,1675.91,06:12.8,Net Banking,Completed
T109678,C5024,593.13,06:12.8,Credit Card,Completed
T109679,C1717,4992.07,06:12.8,Credit Card,Suspicious
T109680,C4968,1387.98,06:12.8,Net Banking,Completed
T109681,C5022,1626.02,06:12.8,Credit Card,Completed
T109682,C4216,11425.62,06:12.8,Debit Card,Completed
T109683,C1391,3147.32,06:12.8,Debit Card,Completed
T109684,C4885,2488.96,06:12.8,Credit Card,Completed
T109685,C2700,6434.44,06:12.8,UPI,Completed
T109686,C4038,12018.32,06:12.8,Credit Card,Completed
T109687,C1233,126.78,06:12.8,UPI,Completed
T109688,C2927,2973.2,06:12.8,Credit Card,Completed
T109689,C4132,4718.07,06:12.8,Wallet,Completed
T109690,C4307,1917.76,06:12.8,Debit Card,Completed
T109691,C3725,7401,06:12.8,Credit Card,Completed
T109692,C5802,17785.23,06:12.8,Debit Card,Completed
T109693,C1234,14361.15,06:12.8,Net Banking,Completed
T109694,C2392,1546.11,06:12.8,Wallet,Suspicious
T109695,C3893,1283.1,06:12.8,UPI,Suspicious
T109696,C2256,15790.14,06:12.8,Net Banking,Completed
T109697,C3539,3068.25,06:12.8,Wallet,Completed
T109698,C4691,1167.85,06:12.8,Net Banking,Completed
T109699,C1890,6137.86,06:12.8,Debit Card,Completed
T109700,C5688,1673.31,06:12.8,Wallet,Completed
T109701,C1746,1554.73,06:12.8,Net Banking,Completed
T109702,C2720,10570.13,06:12.8,UPI,Suspicious
T109703,C1428,886.55,06:12.8,Wallet,Completed
T109704,C1732,332.8,06:12.8,Wallet,Completed
T109705,C1800,1567.98,06:12.8,Net Banking,Completed
T109706,C5298,4669.03,06:12.8,Credit Card,Completed
T109707,C1836,656.74,06:12.8,UPI,Completed
T109708,C1135,3189.46,06:12.8,UPI,Completed
T109709,C3539,4935.41,06:12.8,Net Banking,Completed
T109710,C4719,9443.68,06:12.8,Debit Card,Completed
T109711,C1041,1305.98,06:12.8,Debit Card,Completed
T109712,C4368,8500.82,06:12.8,Credit Card,Completed
T109713,C3416,1338.78,06:12.8,Credit Card,Completed
T109714,C3041,5646.9,06:12.8,Net Banking,Completed
T109715,C5340,2816.51,06:12.8,Debit Card,Suspicious
T109716,C3950,609.04,06:12.8,UPI,Completed
T109717,C5262,6263.43,06:12.8,Debit Card,Completed
T109718,C4467,1227.99,06:12.8,Net Banking,Completed
T109719,C4089,971.71,06:12.8,Debit Card,Completed
T109720,C5824,2218.35,06:12.8,Wallet,Completed
T109721,C2116,5296.34,06:12.8,Net Banking,Completed
T109722,C5579,1332.84,06:12.8,Wallet,Completed
T109723,C3591,1014.63,06:12.8,Net Banking,Completed
T109724,C4574,50.02,06:12.8,UPI,Completed
T109725,C3979,3189.92,06:12.8,Net Banking,Completed
T109726,C3448,2798.73,06:12.8,Net Banking,Completed
T109727,C2231,1332,06:12.8,Net Banking,Completed
T109728,C3667,275.73,06:12.8,Net Banking,Completed
T109729,C5976,2804.07,06:12.8,Credit Card,Completed
T109730,C5926,7760.68,06:12.8,Wallet,Completed
T109731,C5855,6281.28,06:12.8,Net Banking,Completed
T109732,C5259,9859.03,06:12.8,Net Banking,Completed
T109733,C3595,48.14,06:12.8,Credit Card,Completed
T109734,C4431,16969.02,06:12.8,Debit Card,Completed
T109735,C3918,2088.29,06:12.8,Credit Card,Completed
T109736,C3953,23228.81,06:12.8,Credit Card,Suspicious
T109737,C2996,1455.9,06:12.8,Credit Card,Completed
T109738,C4892,3188.91,06:12.8,Net Banking,Completed
T109739,C1307,2184.22,06:12.8,Credit Card,Completed
T109740,C2363,2198.43,06:12.8,Credit Card,Completed
T109741,C3103,9234.74,06:12.8,Credit Card,Completed
T109742,C4031,6860.36,06:12.8,Net Banking,Completed
T109743,C1333,24237.12,06:12.8,UPI,Completed
T109744,C3753,4753.31,06:12.8,UPI,Completed
T109745,C1243,3111.18,06:12.8,Debit Card,Completed
T109746,C2885,471.96,06:12.8,Net Banking,Completed
T109747,C2433,28363.48,06:12.8,Credit Card,Completed
T109748,C3551,4009.57,06:12.8,Credit Card,Suspicious
T109749,C1303,6027.83,06:12.8,Credit Card,Completed
T109750,C5331,2610.63,06:12.8,UPI,Completed
T109751,C4110,3967.22,06:12.8,Credit Card,Completed
T109752,C3187,14286.62,06:12.8,Credit Card,Completed
T109753,C5291,910.12,06:12.8,UPI,Completed
T109754,C2551,1729.19,06:12.8,Credit Card,Completed
T109755,C2793,824.73,06:12.8,Debit Card,Completed
T109756,C1647,7856.28,06:12.8,Wallet,Completed
T109757,C5657,320.27,06:12.8,Debit Card,Suspicious
T109758,C1713,425.78,06:12.8,Net Banking,Completed
T109759,C5509,1772.63,06:12.8,Debit Card,Completed
T109760,C1538,3609.67,06:12.8,Debit Card,Completed
T109761,C1235,2606.69,06:12.8,UPI,Completed
T109762,C3397,229.26,06:12.8,Net Banking,Completed
T109763,C2505,15790.26,06:12.8,Debit Card,Completed
T109764,C2375,15274.18,06:12.8,Wallet,Completed
T109765,C5512,1638.05,06:12.8,Debit Card,Suspicious
T109766,C2910,6575,06:12.8,Credit Card,Completed
T109767,C1916,4320.57,06:12.8,UPI,Suspicious
T109768,C4959,1355.61,06:12.8,Credit Card,Completed
T109769,C1081,1520.22,06:12.8,Net Banking,Completed
T109770,C3084,3378.04,06:12.8,Net Banking,Completed
T109771,C3689,2717.06,06:12.8,UPI,Completed
T109772,C2691,1721.12,06:12.8,Debit Card,Completed
T109773,C1757,8238.6,06:12.8,Net Banking,Completed
T109774,C3671,3283.72,06:12.8,Wallet,Completed
T109775,C4752,5318.85,06:12.8,UPI,Completed
T109776,C4553,1049.12,06:12.8,Credit Card,Completed
T109777,C1468,3812.57,06:12.8,Wallet,Completed
T109778,C2495,1913.45,06:12.8,UPI,Completed
T109779,C2020,3737.1,06:12.8,Wallet,Completed
T109780,C1902,7589.44,06:12.8,UPI,Completed
T109781,C1673,7324.81,06:12.8,Credit Card,Completed
T109782,C1439,2186.49,06:12.8,Debit Card,Completed
T109783,C5223,5925.38,06:12.8,UPI,Completed
T109784,C3077,14175.72,06:12.8,Net Banking,Completed
T109785,C1445,4913.08,06:12.8,Credit Card,Completed
T109786,C1966,803.25,06:12.8,Credit Card,Completed
T109787,C4791,5692.62,06:12.8,Wallet,Completed
T109788,C1464,554.12,06:12.8,Net Banking,Completed
T109789,C3199,10282.94,06:12.8,Wallet,Suspicious
T109790,C3288,3635.18,06:12.8,Credit Card,Completed
T109791,C4766,2431.81,06:12.8,UPI,Completed
T109792,C4177,293.48,06:12.8,Net Banking,Completed
T109793,C5009,2396.5,06:12.8,Credit Card,Completed
T109794,C4505,11675.89,06:12.8,Net Banking,Completed
T109795,C1913,106.03,06:12.8,UPI,Completed
T109796,C1497,3218.44,06:12.8,Debit Card,Completed
T109797,C2464,13379.71,06:12.8,Wallet,Completed
T109798,C5254,2511.32,06:12.8,Wallet,Completed
T109799,C5268,2794.62,06:12.8,Credit Card,Completed
T109800,C1494,4320.39,06:12.8,Credit Card,Completed
T109801,C2427,3108.2,06:12.8,UPI,Completed
T109802,C2693,923.23,06:12.8,Credit Card,Completed
T109803,C2794,93.65,06:12.8,Credit Card,Completed
T109804,C3724,4705.63,06:12.8,Credit Card,Completed
T109805,C1659,12679.31,06:12.8,Net Banking,Suspicious
T109806,C5762,562.28,06:12.8,Net Banking,Suspicious
T109807,C5463,1184.65,06:12.8,Debit Card,Completed
T109808,C1550,2312,06:12.8,Net Banking,Completed
T109809,C1643,8270.67,06:12.8,Wallet,Completed
T109810,C5351,1568.49,06:12.8,Debit Card,Completed
T109811,C1208,10687.66,06:12.8,Credit Card,Completed
T109812,C3498,282.63,06:12.8,Wallet,Suspicious
T109813,C5191,14147.41,06:12.8,Debit Card,Completed
T109814,C2884,4113.4,06:12.8,Debit Card,Completed
T109815,C3887,5376.11,06:12.8,Wallet,Completed
T109816,C1478,2291.87,06:12.8,Debit Card,Completed
T109817,C1762,7616.17,06:12.8,Wallet,Suspicious
T109818,C1190,911.01,06:12.8,Debit Card,Completed
T109819,C1756,250.74,06:12.8,Debit Card,Completed
T109820,C2447,2516.91,06:12.8,Debit Card,Completed
T109821,C5932,9610.33,06:12.8,Wallet,Completed
T109822,C2664,7030.99,06:12.8,Debit Card,Completed
T109823,C2836,3640.31,06:12.8,Net Banking,Completed
T109824,C5229,4244.77,06:12.8,Net Banking,Suspicious
T109825,C5151,695.69,06:12.8,Net Banking,Completed
T109826,C5061,9184.25,06:12.8,Net Banking,Completed
T109827,C5606,7731.37,06:12.8,Net Banking,Completed
T109828,C5766,5342.41,06:12.8,Credit Card,Completed
T109829,C4613,3138.59,06:12.8,Debit Card,Completed
T109830,C2690,16685.38,06:12.8,UPI,Completed
T109831,C2317,10561.14,06:12.8,Credit Card,Completed
T109832,C5830,5170.17,06:12.8,Wallet,Completed
T109833,C4187,2324.49,06:12.8,Credit Card,Suspicious
T109834,C5021,4811.96,06:12.8,UPI,Completed
T109835,C5355,4283.52,06:12.8,Credit Card,Completed
T109836,C2146,2506.37,06:12.8,Debit Card,Completed
T109837,C5395,1831.27,06:12.8,Net Banking,Completed
T109838,C1561,2612.9,06:12.8,Debit Card,Completed
T109839,C2913,4265.54,06:12.8,Credit Card,Suspicious
T109840,C2865,2794.26,06:12.8,UPI,Completed
T109841,C1297,1529.74,06:12.8,Wallet,Completed
T109842,C3410,7155.69,06:12.8,Debit Card,Completed
T109843,C3637,3790.75,06:12.8,UPI,Completed
T109844,C2462,350.37,06:12.8,Wallet,Completed
T109845,C5293,2296.83,06:12.8,Net Banking,Completed
T109846,C3269,10810.35,06:12.8,Debit Card,Completed
T109847,C1995,7037.31,06:12.8,Debit Card,Completed
T109848,C1008,1952.24,06:12.8,Net Banking,Completed
T109849,C3592,13917.9,06:12.8,Net Banking,Completed
T109850,C3516,398.48,06:12.8,Credit Card,Completed
T109851,C5416,16251.15,06:12.8,Wallet,Completed
T109852,C2418,1409.86,06:12.8,UPI,Completed
T109853,C3317,45.68,06:12.8,Net Banking,Completed
T109854,C4933,2844.11,06:12.8,Credit Card,Completed
T109855,C2288,2223.4,06:12.8,Wallet,Completed
T109856,C3845,3872.75,06:12.8,Wallet,Suspicious
T109857,C2119,7967.16,06:12.8,Debit Card,Completed
T109858,C1553,9239.45,06:12.8,Credit Card,Completed
T109859,C1661,2564.39,06:12.8,Credit Card,Completed
T109860,C1716,2809.24,06:12.8,Debit Card,Completed
T109861,C4586,801.89,06:12.8,UPI,Completed
T109862,C4762,243.58,06:12.8,Net Banking,Completed
T109863,C3530,5125.16,06:12.8,Debit Card,Completed
T109864,C4971,333.04,06:12.8,Net Banking,Completed
T109865,C4408,6618.1,06:12.8,Credit Card,Completed
T109866,C2459,3872.76,06:12.8,Debit Card,Completed
T109867,C4268,1106.87,06:12.8,UPI,Completed
T109868,C1855,3877.46,06:12.8,Net Banking,Completed
T109869,C5761,1010.57,06:12.8,Net Banking,Completed
T109870,C4538,2887.83,06:12.8,Net Banking,Completed
T109871,C2898,8036.21,06:12.8,Credit Card,Completed
T109872,C1273,3098.73,06:12.8,Net Banking,Completed
T109873,C5088,804.95,06:12.8,Wallet,Completed
T109874,C2273,6433.67,06:12.8,Net Banking,Completed
T109875,C5375,1033.7,06:12.8,Credit Card,Completed
T109876,C5020,6707.56,06:12.8,Debit Card,Completed
T109877,C1816,3263.41,06:12.8,Net Banking,Completed
T109878,C5372,3023.32,06:12.8,Net Banking,Completed
T109879,C1923,9533.66,06:12.8,Debit Card,Completed
T109880,C5738,6165.35,06:12.8,Wallet,Completed
T109881,C5601,167.32,06:12.8,Credit Card,Completed
T109882,C5868,1756.12,06:12.8,Debit Card,Completed
T109883,C2265,10236.64,06:12.8,Credit Card,Suspicious
T109884,C4725,92.48,06:12.8,Debit Card,Completed
T109885,C3788,3940.08,06:12.8,UPI,Completed
T109886,C3723,6506.56,06:12.8,Wallet,Completed
T109887,C5224,4862.4,06:12.8,UPI,Completed
T109888,C3551,7146.68,06:12.8,Debit Card,Completed
T109889,C3950,6467.52,06:12.8,Debit Card,Completed
T109890,C2674,5888.78,06:12.8,Credit Card,Completed
T109891,C5588,8616.95,06:12.8,Debit Card,Completed
T109892,C4093,5187.92,06:12.8,Credit Card,Completed
T109893,C3839,2574.32,06:12.8,Credit Card,Completed
T109894,C2667,3192.43,06:12.8,Debit Card,Completed
T109895,C5512,6306.68,06:12.8,Credit Card,Completed
T109896,C3196,10449.72,06:12.8,Wallet,Completed
T109897,C2385,1588.77,06:12.8,UPI,Completed
T109898,C5404,2093.34,06:12.8,Debit Card,Completed
T109899,C4955,13349.4,06:12.8,Credit Card,Completed
T109900,C3900,4319.82,06:12.8,Credit Card,Completed
T109901,C1061,985.93,06:12.8,Credit Card,Completed
T109902,C4948,5448.69,06:12.8,Credit Card,Completed
T109903,C3291,23422.23,06:12.8,Wallet,Suspicious
T109904,C1473,8670.86,06:12.8,Debit Card,Suspicious
T109905,C1959,6847.01,06:12.8,Debit Card,Completed
T109906,C1533,1166.26,06:12.8,Wallet,Completed
T109907,C1494,10443.01,06:12.8,Wallet,Completed
T109908,C1082,3730.51,06:12.8,Wallet,Completed
T109909,C5975,11004.21,06:12.8,Debit Card,Completed
T109910,C3971,2001.1,06:12.8,Net Banking,Completed
T109911,C1012,320.3,06:12.8,UPI,Completed
T109912,C5545,3231.09,06:12.8,Wallet,Completed
T109913,C1762,1572.44,06:12.8,Wallet,Suspicious
T109914,C4186,6280.35,06:12.8,Debit Card,Completed
T109915,C1026,15745.18,06:12.8,Debit Card,Completed
T109916,C2807,5871.65,06:12.8,UPI,Completed
T109917,C5158,10898.91,06:12.8,Credit Card,Completed
T109918,C5325,3016.75,06:12.8,Debit Card,Completed
T109919,C5703,7384.18,06:12.8,UPI,Completed
T109920,C4660,9258.93,06:12.8,Debit Card,Completed
T109921,C2526,6204.49,06:12.8,Debit Card,Completed
T109922,C1761,3544.12,06:12.8,Debit Card,Completed
T109923,C1595,4915.71,06:12.8,Net Banking,Completed
T109924,C2056,6028.32,06:12.8,Net Banking,Completed
T109925,C2855,1459.02,06:12.8,Wallet,Completed
T109926,C4084,8292.6,06:12.8,Net Banking,Completed
T109927,C4917,15011.22,06:12.8,UPI,Completed
T109928,C4676,3129.68,06:12.8,Debit Card,Completed
T109929,C3049,6037.68,06:12.8,Net Banking,Completed
T109930,C2459,6678.5,06:12.8,Debit Card,Completed
T109931,C2220,5427.21,06:12.8,Credit Card,Completed
T109932,C5229,3960.59,06:12.8,Wallet,Completed
T109933,C5182,10670.46,06:12.8,Net Banking,Completed
T109934,C2500,2979.44,06:12.8,Debit Card,Completed
T109935,C2831,315.25,06:12.8,Credit Card,Completed
T109936,C4396,9307.36,06:12.8,Wallet,Completed
T109937,C2204,5604,06:12.8,Wallet,Completed
T109938,C5271,9460.95,06:12.8,Credit Card,Completed
T109939,C3811,745.68,06:12.8,Net Banking,Completed
T109940,C4093,156.18,06:12.8,Net Banking,Completed
T109941,C4045,13618.96,06:12.8,Debit Card,Completed
T109942,C5674,799.25,06:12.8,UPI,Completed
T109943,C4515,8294.52,06:12.8,Debit Card,Completed
T109944,C2799,8663.96,06:12.8,Debit Card,Completed
T109945,C3576,6167.1,06:12.8,Debit Card,Completed
T109946,C1145,703.57,06:12.8,Credit Card,Completed
T109947,C5858,5504.05,06:12.8,Wallet,Completed
T109948,C4927,10995.03,06:12.8,Wallet,Completed
T109949,C2378,2771.55,06:12.8,UPI,Completed
T109950,C4147,2668.06,06:12.8,Net Banking,Completed
T109951,C2826,2924.68,06:12.8,Debit Card,Completed
T109952,C1794,429.27,06:12.8,Credit Card,Completed
T109953,C2602,11129.3,06:12.8,Credit Card,Completed
T109954,C5415,10169.77,06:12.8,Debit Card,Suspicious
T109955,C2111,30851.33,06:12.8,Credit Card,Suspicious
T109956,C5054,4399.59,06:12.8,Credit Card,Completed
T109957,C5794,6955.36,06:12.8,Debit Card,Completed
T109958,C4938,1132.45,06:12.8,UPI,Suspicious
T109959,C4964,5506.01,06:12.8,Credit Card,Suspicious
T109960,C5943,5245.3,06:12.8,Wallet,Completed
T109961,C1783,11573.73,06:12.8,Wallet,Completed
T109962,C2117,8883.15,06:12.8,Wallet,Completed
T109963,C2751,13940.86,06:12.8,Debit Card,Completed
T109964,C3577,10156.44,06:12.8,Wallet,Completed
T109965,C5028,10151.12,06:12.8,Net Banking,Completed
T109966,C4337,329.22,06:12.8,Credit Card,Completed
T109967,C5388,9352.78,06:12.8,UPI,Completed
T109968,C2488,4675.82,06:12.8,Wallet,Completed
T109969,C4876,2393.76,06:12.8,Debit Card,Completed
T109970,C4632,290.87,06:12.8,UPI,Completed
T109971,C5193,5660.96,06:12.8,Debit Card,Completed
T109972,C4959,1988.99,06:12.8,UPI,Completed
T109973,C4398,3153.46,06:12.8,UPI,Suspicious
T109974,C1074,5724.25,06:12.8,Credit Card,Completed
T109975,C2360,12139.3,06:12.8,UPI,Suspicious
T109976,C2092,8727.35,06:12.8,Net Banking,Completed
T109977,C5854,2994.62,06:12.8,Net Banking,Completed
